Time_s,X,Y,Z
179.058,0.379,-0.066,-0.93
179.091,0.359,-0.059,-0.93
179.124,0.379,-0.059,-0.922
179.157,0.395,-0.063,-0.922
179.19,0.395,-0.063,-0.922
179.223,0.379,-0.051,-0.934
179.256,0.367,-0.063,-0.938
179.289,0.383,-0.066,-0.926
179.322,0.395,-0.066,-0.922
179.355,0.387,-0.055,-0.926
179.388,0.359,-0.063,-0.93
179.421,0.359,-0.063,-0.934
179.454,0.383,-0.063,-0.922
179.487,0.398,-0.07,-0.93
179.52,0.379,-0.055,-0.926
179.553,0.355,-0.055,-0.934
179.586,0.367,-0.063,-0.93
179.619,0.391,-0.066,-0.922
179.652,0.391,-0.063,-0.922
179.685,0.367,-0.055,-0.926
179.718,0.359,-0.047,-0.938
179.751,0.363,-0.055,-0.93
179.784,0.398,-0.063,-0.918
179.817,0.402,-0.059,-0.922
179.85,0.371,-0.055,-0.93
179.883,0.352,-0.059,-0.938
179.916,0.367,-0.059,-0.93
179.949,0.398,-0.059,-0.926
179.982,0.398,-0.066,-0.918
180.015,0.375,-0.063,-0.93
180.048,0.359,-0.055,-0.934
180.081,0.363,-0.051,-0.926
180.114,0.387,-0.055,-0.922
180.147,0.406,-0.066,-0.922
180.18,0.375,-0.066,-0.93
180.213,0.367,-0.047,-0.938
180.246,0.387,-0.059,-0.926
180.279,0.395,-0.059,-0.926
180.312,0.371,-0.059,-0.926
180.345,0.355,-0.059,-0.93
180.378,0.383,-0.059,-0.93
180.411,0.395,-0.059,-0.93
180.444,0.379,-0.059,-0.922
180.477,0.371,-0.059,-0.93
180.51,0.375,-0.059,-0.934
180.543,0.387,-0.059,-0.922
180.576,0.383,-0.059,-0.93
180.609,0.387,-0.063,-0.93
180.642,0.375,-0.059,-0.93
180.675,0.379,-0.059,-0.922
180.708,0.383,-0.043,-0.93
180.741,0.391,-0.059,-0.926
180.774,0.387,-0.066,-0.926
180.807,0.375,-0.066,-0.934
180.84,0.375,-0.055,-0.93
180.873,0.387,-0.059,-0.93
180.906,0.387,-0.055,-0.926
180.939,0.383,-0.055,-0.93
180.972,0.383,-0.059,-0.926
181.005,0.379,-0.059,-0.93
181.038,0.379,-0.059,-0.93
181.071,0.391,-0.063,-0.926
181.104,0.379,-0.059,-0.934
181.137,0.375,-0.059,-0.934
181.17,0.383,-0.063,-0.93
181.203,0.379,-0.047,-0.93
181.236,0.387,-0.055,-0.926
181.269,0.387,-0.059,-0.926
181.302,0.383,-0.063,-0.926
181.335,0.387,-0.055,-0.934
181.368,0.387,-0.059,-0.926
181.401,0.383,-0.059,-0.926
181.434,0.383,-0.055,-0.926
181.467,0.391,-0.059,-0.93
181.5,0.387,-0.055,-0.926
181.533,0.383,-0.055,-0.926
181.566,0.387,-0.07,-0.926
181.599,0.387,-0.059,-0.926
181.632,0.379,-0.055,-0.926
181.665,0.379,-0.055,-0.922
181.698,0.383,-0.047,-0.93
181.731,0.391,-0.063,-0.926
181.764,0.391,-0.063,-0.926
181.797,0.383,-0.055,-0.926
181.83,0.383,-0.059,-0.926
181.863,0.391,-0.059,-0.922
181.896,0.383,-0.055,-0.922
181.929,0.379,-0.059,-0.93
181.962,0.391,-0.059,-0.926
181.995,0.387,-0.055,-0.922
182.028,0.387,-0.059,-0.926
182.061,0.387,-0.059,-0.93
182.094,0.375,-0.059,-0.93
182.127,0.375,-0.051,-0.93
182.16,0.391,-0.059,-0.926
182.193,0.391,-0.051,-0.922
182.226,0.383,-0.055,-0.926
182.259,0.387,-0.059,-0.934
182.292,0.391,-0.059,-0.922
182.325,0.387,-0.063,-0.922
182.358,0.387,-0.059,-0.926
182.391,0.379,-0.055,-0.93
182.424,0.379,-0.055,-0.926
182.457,0.383,-0.055,-0.93
182.49,0.379,-0.059,-0.926
182.523,0.391,-0.063,-0.934
182.556,0.395,-0.063,-0.922
182.589,0.375,-0.055,-0.926
182.622,0.371,-0.055,-0.934
182.655,0.387,-0.059,-0.926
182.688,0.395,-0.047,-0.926
182.721,0.379,-0.059,-0.926
182.754,0.379,-0.059,-0.93
182.787,0.383,-0.055,-0.93
182.82,0.391,-0.059,-0.926
182.853,0.387,-0.059,-0.93
182.886,0.383,-0.063,-0.934
182.919,0.379,-0.059,-0.926
182.952,0.383,-0.059,-0.926
182.985,0.383,-0.059,-0.934
183.018,0.379,-0.055,-0.926
183.051,0.379,-0.059,-0.93
183.084,0.383,-0.059,-0.922
183.117,0.391,-0.055,-0.922
183.15,0.375,-0.055,-0.934
183.183,0.371,-0.047,-0.938
183.216,0.379,-0.059,-0.93
183.249,0.391,-0.063,-0.926
183.282,0.383,-0.055,-0.922
183.315,0.387,-0.055,-0.926
183.348,0.375,-0.059,-0.922
183.381,0.367,-0.055,-0.93
183.414,0.379,-0.055,-0.934
183.447,0.391,-0.063,-0.93
183.48,0.379,-0.059,-0.926
183.513,0.379,-0.055,-0.93
183.546,0.367,-0.059,-0.934
183.579,0.371,-0.059,-0.926
183.612,0.383,-0.059,-0.93
183.645,0.383,-0.055,-0.922
183.678,0.371,-0.047,-0.93
183.711,0.375,-0.055,-0.93
183.744,0.375,-0.059,-0.93
183.777,0.383,-0.059,-0.926
183.81,0.379,-0.055,-0.93
183.843,0.379,-0.059,-0.922
183.876,0.367,-0.059,-0.934
183.909,0.371,-0.055,-0.934
183.942,0.379,-0.055,-0.93
183.975,0.383,-0.059,-0.93
184.008,0.387,-0.066,-0.926
184.041,0.375,-0.055,-0.934
184.074,0.375,-0.055,-0.93
184.107,0.383,-0.059,-0.926
184.14,0.387,-0.063,-0.93
184.173,0.383,-0.047,-0.926
184.206,0.367,-0.055,-0.93
184.239,0.375,-0.055,-0.93
184.272,0.383,-0.059,-0.93
184.305,0.391,-0.07,-0.93
184.338,0.379,-0.059,-0.93
184.371,0.371,-0.055,-0.938
184.404,0.383,-0.055,-0.93
184.437,0.391,-0.063,-0.93
184.47,0.387,-0.059,-0.926
184.503,0.383,-0.059,-0.926
184.536,0.387,-0.059,-0.926
184.569,0.379,-0.055,-0.934
184.602,0.371,-0.059,-0.938
184.635,0.387,-0.063,-0.922
184.668,0.387,-0.051,-0.926
184.701,0.387,-0.055,-0.93
184.734,0.375,-0.055,-0.934
184.767,0.379,-0.055,-0.93
184.8,0.375,-0.059,-0.926
184.833,0.379,-0.066,-0.93
184.866,0.367,-0.055,-0.93
184.899,0.387,-0.055,-0.93
184.932,0.398,-0.059,-0.918
184.965,0.383,-0.055,-0.93
184.998,0.379,-0.055,-0.926
185.031,0.375,-0.059,-0.93
185.064,0.367,-0.059,-0.934
185.097,0.375,-0.055,-0.926
185.13,0.387,-0.055,-0.926
185.163,0.395,-0.047,-0.922
185.196,0.383,-0.055,-0.926
185.229,0.387,-0.055,-0.926
185.262,0.395,-0.063,-0.926
185.295,0.391,-0.063,-0.922
185.328,0.395,-0.055,-0.922
185.361,0.387,-0.055,-0.93
185.394,0.391,-0.055,-0.922
185.427,0.395,-0.055,-0.918
185.46,0.395,-0.059,-0.922
185.493,0.383,-0.059,-0.93
185.526,0.383,-0.055,-0.93
185.559,0.391,-0.059,-0.918
185.592,0.391,-0.063,-0.926
185.625,0.383,-0.063,-0.922
185.658,0.387,-0.047,-0.926
185.691,0.379,-0.055,-0.93
185.724,0.387,-0.066,-0.922
185.757,0.406,-0.059,-0.93
185.79,0.355,-0.059,-0.91
185.823,0.422,-0.07,-0.918
185.856,0.406,-0.059,-0.945
185.889,0.344,-0.027,-0.934
185.922,0.359,-0.023,-0.922
185.955,0.406,-0.074,-0.926
185.988,0.414,-0.098,-0.918
186.021,0.375,-0.051,-0.922
186.054,0.363,-0.043,-0.945
186.087,0.383,-0.051,-0.938
186.12,0.379,-0.063,-0.926
186.153,0.398,-0.07,-0.922
186.186,0.402,-0.074,-0.922
186.219,0.383,-0.055,-0.93
186.252,0.355,-0.051,-0.934
186.285,0.375,-0.055,-0.922
186.318,0.402,-0.07,-0.926
186.351,0.387,-0.063,-0.926
186.384,0.375,-0.055,-0.926
186.417,0.387,-0.055,-0.926
186.45,0.379,-0.055,-0.926
186.483,0.367,-0.059,-0.93
186.516,0.391,-0.051,-0.922
186.549,0.426,-0.051,-0.914
186.582,0.43,-0.055,-0.918
186.615,0.387,-0.063,-0.93
186.648,0.348,-0.043,-0.941
186.681,0.355,-0.051,-0.938
186.714,0.391,-0.066,-0.922
186.747,0.371,-0.066,-0.934
186.78,0.344,-0.047,-0.941
186.813,0.383,-0.051,-0.922
186.846,0.414,-0.07,-0.922
186.879,0.391,-0.059,-0.93
186.912,0.336,-0.055,-0.938
186.945,0.328,-0.055,-0.938
186.978,0.375,-0.063,-0.934
187.011,0.383,-0.066,-0.93
187.044,0.359,-0.055,-0.934
187.077,0.379,-0.063,-0.934
187.11,0.379,-0.059,-0.934
187.143,0.371,-0.039,-0.93
187.176,0.344,-0.051,-0.938
187.209,0.387,-0.074,-0.93
187.242,0.391,-0.066,-0.926
187.275,0.367,-0.055,-0.93
187.308,0.352,-0.051,-0.945
187.341,0.355,-0.055,-0.938
187.374,0.387,-0.07,-0.922
187.407,0.395,-0.066,-0.922
187.44,0.367,-0.059,-0.934
187.473,0.352,-0.055,-0.941
187.506,0.379,-0.055,-0.93
187.539,0.391,-0.055,-0.922
187.572,0.383,-0.059,-0.93
187.605,0.367,-0.063,-0.934
187.638,0.363,-0.043,-0.934
187.671,0.371,-0.051,-0.926
187.704,0.398,-0.059,-0.922
187.737,0.391,-0.059,-0.926
187.77,0.379,-0.055,-0.934
187.803,0.375,-0.055,-0.93
187.836,0.387,-0.059,-0.93
187.869,0.383,-0.059,-0.922
187.902,0.379,-0.059,-0.93
187.935,0.371,-0.066,-0.934
187.968,0.363,-0.055,-0.93
188.001,0.379,-0.055,-0.93
188.034,0.387,-0.055,-0.938
188.067,0.363,-0.055,-0.93
188.1,0.406,-0.059,-0.922
188.133,0.418,-0.047,-0.914
188.166,0.387,-0.055,-0.926
188.199,0.367,-0.055,-0.934
188.232,0.383,-0.055,-0.93
188.265,0.398,-0.051,-0.922
188.298,0.395,-0.059,-0.926
188.331,0.359,-0.059,-0.93
188.364,0.359,-0.055,-0.934
188.397,0.375,-0.055,-0.938
188.43,0.371,-0.063,-0.902
188.463,0.402,-0.07,-0.918
188.496,0.402,-0.055,-0.938
188.529,0.344,-0.043,-0.945
188.562,0.348,-0.055,-0.934
188.595,0.375,-0.059,-0.926
188.628,0.402,-0.063,-0.926
188.661,0.367,-0.059,-0.938
188.694,0.344,-0.051,-0.934
188.727,0.371,-0.051,-0.93
188.76,0.391,-0.063,-0.93
188.793,0.379,-0.063,-0.93
188.826,0.355,-0.055,-0.941
188.859,0.359,-0.055,-0.934
188.892,0.375,-0.059,-0.93
188.925,0.387,-0.059,-0.93
188.958,0.367,-0.055,-0.938
188.991,0.359,-0.059,-0.938
189.024,0.371,-0.059,-0.926
189.057,0.379,-0.051,-0.93
189.09,0.375,-0.055,-0.93
189.123,0.375,-0.043,-0.938
189.156,0.375,-0.055,-0.926
189.189,0.363,-0.059,-0.938
189.222,0.363,-0.055,-0.934
189.255,0.371,-0.055,-0.93
189.288,0.379,-0.055,-0.926
189.321,0.375,-0.063,-0.93
189.354,0.359,-0.055,-0.941
189.387,0.359,-0.055,-0.938
189.42,0.367,-0.051,-0.93
189.453,0.371,-0.063,-0.934
189.486,0.363,-0.063,-0.938
189.519,0.375,-0.059,-0.926
189.552,0.367,-0.059,-0.934
189.585,0.352,-0.055,-0.938
189.618,0.363,-0.051,-0.941
189.651,0.387,-0.063,-0.93
189.684,0.379,-0.059,-0.926
189.717,0.367,-0.055,-0.93
189.75,0.375,-0.055,-0.93
189.783,0.398,-0.055,-0.926
189.816,0.391,-0.063,-0.922
189.849,0.359,-0.055,-0.938
189.882,0.363,-0.059,-0.93
189.915,0.383,-0.066,-0.938
189.948,0.379,-0.055,-0.926
189.981,0.375,-0.055,-0.938
190.014,0.375,-0.055,-0.938
190.047,0.375,-0.055,-0.93
190.08,0.391,-0.063,-0.93
190.113,0.387,-0.051,-0.934
190.146,0.371,-0.055,-0.93
190.179,0.371,-0.059,-0.934
190.212,0.367,-0.059,-0.926
190.245,0.375,-0.051,-0.93
190.278,0.391,-0.055,-0.934
190.311,0.383,-0.043,-0.922
190.344,0.395,-0.059,-0.922
190.377,0.367,-0.055,-0.93
190.41,0.332,-0.059,-0.938
190.443,0.383,-0.063,-0.93
190.476,0.414,-0.051,-0.918
190.509,0.414,-0.059,-0.918
190.542,0.391,-0.059,-0.93
190.575,0.336,-0.07,-0.941
190.608,0.316,-0.066,-0.949
190.641,0.328,-0.055,-0.941
190.674,0.383,-0.055,-0.926
190.707,0.406,-0.059,-0.918
190.74,0.398,-0.059,-0.922
190.773,0.375,-0.059,-0.938
190.806,0.328,-0.063,-0.945
190.839,0.336,-0.055,-0.941
190.872,0.375,-0.059,-0.926
190.905,0.406,-0.063,-0.918
190.938,0.406,-0.059,-0.922
190.971,0.398,-0.063,-0.934
191.004,0.367,-0.074,-0.93
191.037,0.328,-0.047,-0.938
191.07,0.363,-0.039,-0.934
191.103,0.41,-0.043,-0.922
191.136,0.371,-0.051,-0.934
191.169,0.348,-0.066,-0.938
191.202,0.383,-0.074,-0.922
191.235,0.41,-0.059,-0.914
191.268,0.41,-0.07,-0.93
191.301,0.352,-0.078,-0.941
191.334,0.297,-0.051,-0.949
191.367,0.359,-0.047,-0.934
191.4,0.457,-0.063,-0.902
191.433,0.457,-0.082,-0.91
191.466,0.367,-0.059,-0.938
191.499,0.34,-0.047,-0.934
191.532,0.383,-0.047,-0.926
191.565,0.387,-0.043,-0.918
191.598,0.383,-0.027,-0.934
191.631,0.387,-0.051,-0.926
191.664,0.398,-0.055,-0.895
191.697,0.438,-0.074,-0.906
191.73,0.414,-0.047,-0.926
191.763,0.367,-0.043,-0.93
191.796,0.391,-0.047,-0.926
191.829,0.414,-0.051,-0.918
191.862,0.426,-0.055,-0.91
191.895,0.398,-0.055,-0.926
191.928,0.395,-0.051,-0.922
191.961,0.395,-0.047,-0.922
191.994,0.391,-0.043,-0.93
192.027,0.387,-0.051,-0.902
192.06,0.422,-0.082,-0.918
192.093,0.379,-0.043,-0.941
192.126,0.32,-0.023,-0.941
192.159,0.352,-0.055,-0.926
192.192,0.438,-0.066,-0.914
192.225,0.453,-0.047,-0.902
192.258,0.43,-0.035,-0.91
192.291,0.457,-0.035,-0.895
192.324,0.453,-0.059,-0.914
192.357,0.363,-0.074,-0.938
192.39,0.277,-0.066,-0.949
192.423,0.332,-0.047,-0.938
192.456,0.43,-0.051,-0.91
192.489,0.457,-0.066,-0.906
192.522,0.418,-0.051,-0.914
192.555,0.387,-0.051,-0.922
192.588,0.406,-0.047,-0.922
192.621,0.422,-0.051,-0.918
192.654,0.398,-0.051,-0.918
192.687,0.402,-0.051,-0.922
192.72,0.414,-0.059,-0.922
192.753,0.406,-0.055,-0.922
192.786,0.395,-0.055,-0.93
192.819,0.379,-0.051,-0.93
192.852,0.414,-0.055,-0.914
192.885,0.434,-0.059,-0.914
192.918,0.402,-0.055,-0.918
192.951,0.379,-0.055,-0.934
192.984,0.383,-0.051,-0.926
193.017,0.414,-0.047,-0.914
193.05,0.426,-0.055,-0.918
193.083,0.398,-0.031,-0.934
193.116,0.379,-0.055,-0.926
193.149,0.395,-0.055,-0.918
193.182,0.398,-0.055,-0.922
193.215,0.402,-0.063,-0.922
193.248,0.395,-0.043,-0.922
193.281,0.395,-0.043,-0.926
193.314,0.395,-0.055,-0.926
193.347,0.391,-0.059,-0.93
193.38,0.367,-0.055,-0.922
193.413,0.391,-0.059,-0.926
193.446,0.406,-0.051,-0.922
193.479,0.395,-0.051,-0.918
193.512,0.391,-0.059,-0.922
193.545,0.387,-0.059,-0.926
193.578,0.391,-0.043,-0.926
193.611,0.383,-0.047,-0.918
193.644,0.395,-0.055,-0.926
193.677,0.395,-0.059,-0.926
193.71,0.391,-0.055,-0.926
193.743,0.387,-0.051,-0.922
193.776,0.391,-0.051,-0.922
193.809,0.41,-0.043,-0.914
193.842,0.414,-0.051,-0.914
193.875,0.398,-0.055,-0.922
193.908,0.391,-0.051,-0.93
193.941,0.391,-0.047,-0.918
193.974,0.402,-0.051,-0.918
194.007,0.395,-0.055,-0.922
194.04,0.391,-0.055,-0.922
194.073,0.398,-0.047,-0.922
194.106,0.414,-0.051,-0.918
194.139,0.402,-0.055,-0.922
194.172,0.367,-0.055,-0.934
194.205,0.379,-0.051,-0.926
194.238,0.422,-0.047,-0.918
194.271,0.402,-0.055,-0.918
194.304,0.375,-0.051,-0.926
194.337,0.387,-0.055,-0.926
194.37,0.398,-0.059,-0.926
194.403,0.379,-0.047,-0.93
194.436,0.391,-0.047,-0.926
194.469,0.422,-0.051,-0.918
194.502,0.391,-0.059,-0.934
194.535,0.324,-0.02,-0.93
194.568,0.414,-0.066,-0.926
194.601,0.477,-0.074,-0.91
194.634,0.371,-0.027,-0.934
194.667,0.297,-0.047,-0.941
194.7,0.395,-0.066,-0.926
194.733,0.473,-0.051,-0.926
194.766,0.43,-0.051,-0.918
194.799,0.355,-0.063,-0.922
194.832,0.348,-0.035,-0.934
194.865,0.414,-0.059,-0.918
194.898,0.434,-0.059,-0.918
194.931,0.398,-0.051,-0.922
194.964,0.379,-0.055,-0.93
194.997,0.391,-0.051,-0.922
195.03,0.422,-0.039,-0.914
195.063,0.426,-0.043,-0.914
195.096,0.379,-0.059,-0.93
195.129,0.379,-0.055,-0.938
195.162,0.391,-0.051,-0.922
195.195,0.406,-0.051,-0.918
195.228,0.414,-0.055,-0.918
195.261,0.402,-0.047,-0.918
195.294,0.391,-0.051,-0.918
195.327,0.387,-0.055,-0.922
195.36,0.395,-0.055,-0.918
195.393,0.379,-0.051,-0.93
195.426,0.371,-0.051,-0.926
195.459,0.398,-0.051,-0.922
195.492,0.414,-0.051,-0.914
195.525,0.402,-0.055,-0.922
195.558,0.379,-0.043,-0.934
195.591,0.371,-0.047,-0.93
195.624,0.398,-0.051,-0.918
195.657,0.422,-0.055,-0.914
195.69,0.387,-0.055,-0.926
195.723,0.371,-0.055,-0.934
195.756,0.391,-0.051,-0.926
195.789,0.418,-0.047,-0.918
195.822,0.391,-0.051,-0.918
195.855,0.387,-0.051,-0.93
195.888,0.414,-0.055,-0.93
195.921,0.395,-0.063,-0.922
195.954,0.352,-0.055,-0.926
195.987,0.375,-0.043,-0.934
196.02,0.418,-0.039,-0.914
196.053,0.441,-0.043,-0.906
196.086,0.422,-0.051,-0.914
196.119,0.383,-0.051,-0.934
196.152,0.363,-0.051,-0.934
196.185,0.367,-0.047,-0.93
196.218,0.391,-0.051,-0.926
196.251,0.383,-0.051,-0.93
196.284,0.371,-0.055,-0.93
196.317,0.367,-0.055,-0.93
196.35,0.383,-0.063,-0.93
196.383,0.383,-0.051,-0.922
196.416,0.391,-0.043,-0.926
196.449,0.383,-0.051,-0.934
196.482,0.379,-0.055,-0.926
196.515,0.398,-0.059,-0.918
196.548,0.402,-0.039,-0.918
196.581,0.395,-0.047,-0.922
196.614,0.391,-0.051,-0.922
196.647,0.383,-0.047,-0.93
196.68,0.391,-0.055,-0.922
196.713,0.402,-0.055,-0.918
196.746,0.426,-0.047,-0.914
196.779,0.406,-0.051,-0.918
196.812,0.395,-0.051,-0.922
196.845,0.395,-0.047,-0.926
196.878,0.387,-0.047,-0.926
196.911,0.395,-0.051,-0.922
196.944,0.41,-0.055,-0.914
196.977,0.406,-0.055,-0.918
197.01,0.387,-0.047,-0.926
197.043,0.383,-0.039,-0.93
197.076,0.395,-0.051,-0.922
197.109,0.406,-0.055,-0.922
197.142,0.406,-0.055,-0.914
197.175,0.398,-0.055,-0.922
197.208,0.387,-0.043,-0.926
197.241,0.391,-0.047,-0.926
197.274,0.406,-0.055,-0.918
197.307,0.41,-0.051,-0.918
197.34,0.406,-0.055,-0.914
197.373,0.391,-0.055,-0.926
197.406,0.395,-0.047,-0.926
197.439,0.426,-0.039,-0.914
197.472,0.418,-0.055,-0.918
197.505,0.371,-0.051,-0.922
197.538,0.371,-0.047,-0.934
197.571,0.367,-0.059,-0.938
197.604,0.371,-0.047,-0.93
197.637,0.402,-0.035,-0.918
197.67,0.426,-0.047,-0.914
197.703,0.426,-0.055,-0.914
197.736,0.438,-0.055,-0.91
197.769,0.41,-0.043,-0.914
197.802,0.395,-0.039,-0.918
197.835,0.418,-0.059,-0.918
197.868,0.395,-0.055,-0.918
197.901,0.371,-0.047,-0.922
197.934,0.391,-0.055,-0.922
197.967,0.395,-0.051,-0.926
198,0.395,-0.047,-0.922
198.033,0.395,-0.039,-0.93
198.066,0.395,-0.047,-0.922
198.099,0.414,-0.047,-0.914
198.132,0.422,-0.055,-0.914
198.165,0.391,-0.055,-0.926
198.198,0.387,-0.051,-0.922
198.231,0.414,-0.047,-0.918
198.264,0.418,-0.055,-0.914
198.297,0.406,-0.055,-0.918
198.33,0.391,-0.051,-0.922
198.363,0.379,-0.047,-0.922
198.396,0.395,-0.051,-0.918
198.429,0.426,-0.039,-0.91
198.462,0.426,-0.051,-0.914
198.495,0.406,-0.051,-0.922
198.528,0.406,-0.043,-0.918
198.561,0.41,-0.051,-0.918
198.594,0.398,-0.055,-0.918
198.627,0.395,-0.055,-0.922
198.66,0.406,-0.047,-0.922
198.693,0.402,-0.051,-0.918
198.726,0.379,-0.039,-0.922
198.759,0.402,-0.055,-0.918
198.792,0.43,-0.055,-0.91
198.825,0.441,-0.055,-0.906
198.858,0.418,-0.043,-0.914
198.891,0.391,-0.047,-0.93
198.924,0.371,-0.051,-0.922
198.957,0.402,-0.074,-0.914
198.99,0.445,-0.082,-0.91
199.023,0.414,-0.031,-0.918
199.056,0.402,-0.047,-0.926
199.089,0.41,-0.043,-0.918
199.122,0.441,-0.043,-0.91
199.155,0.445,-0.055,-0.902
199.188,0.434,-0.082,-0.914
199.221,0.406,-0.066,-0.926
199.254,0.355,-0.051,-0.926
199.287,0.367,-0.051,-0.93
199.32,0.402,-0.051,-0.918
199.353,0.43,-0.066,-0.914
199.386,0.43,-0.082,-0.914
199.419,0.398,-0.07,-0.926
199.452,0.363,-0.047,-0.93
199.485,0.395,-0.027,-0.918
199.518,0.445,-0.055,-0.91
199.551,0.445,-0.082,-0.918
199.584,0.391,-0.074,-0.922
199.617,0.355,-0.039,-0.93
199.65,0.398,-0.051,-0.918
199.683,0.48,-0.043,-0.891
199.716,0.469,-0.094,-0.902
199.749,0.359,-0.066,-0.934
199.782,0.34,-0.031,-0.934
199.815,0.434,-0.023,-0.906
199.848,0.48,-0.051,-0.891
199.881,0.473,-0.078,-0.898
199.914,0.402,-0.066,-0.922
199.947,0.359,-0.055,-0.926
199.98,0.402,-0.051,-0.918
200.013,0.473,-0.047,-0.895
200.046,0.453,-0.059,-0.895
200.079,0.43,-0.066,-0.91
200.112,0.406,-0.059,-0.918
200.145,0.426,-0.063,-0.914
200.178,0.426,-0.07,-0.918
200.211,0.406,-0.035,-0.914
200.244,0.445,-0.043,-0.902
200.277,0.469,-0.059,-0.895
200.31,0.414,-0.066,-0.91
200.343,0.395,-0.066,-0.918
200.376,0.402,-0.055,-0.918
200.409,0.473,-0.063,-0.906
200.442,0.43,-0.047,-0.906
200.475,0.449,-0.09,-0.895
200.508,0.383,-0.039,-0.922
200.541,0.395,-0.039,-0.922
200.574,0.438,-0.055,-0.906
200.607,0.438,-0.047,-0.91
200.64,0.422,-0.051,-0.91
200.673,0.426,-0.07,-0.914
200.706,0.402,-0.066,-0.914
200.739,0.402,-0.063,-0.918
200.772,0.43,-0.059,-0.914
200.805,0.43,-0.055,-0.91
200.838,0.398,-0.043,-0.922
200.871,0.398,-0.047,-0.918
200.904,0.457,-0.063,-0.898
200.937,0.465,-0.059,-0.898
200.97,0.41,-0.051,-0.914
201.003,0.363,-0.035,-0.934
201.036,0.359,-0.051,-0.934
201.069,0.395,-0.059,-0.922
201.102,0.406,-0.063,-0.918
201.135,0.375,-0.051,-0.93
201.168,0.375,-0.051,-0.934
201.201,0.402,-0.055,-0.922
201.234,0.41,-0.055,-0.918
201.267,0.414,-0.051,-0.922
201.3,0.398,-0.047,-0.918
201.333,0.395,-0.059,-0.926
201.366,0.387,-0.051,-0.926
201.399,0.391,-0.055,-0.922
201.432,0.391,-0.055,-0.926
201.465,0.391,-0.047,-0.926
201.498,0.398,-0.035,-0.926
201.531,0.395,-0.055,-0.922
201.564,0.398,-0.063,-0.918
201.597,0.43,-0.059,-0.914
201.63,0.441,-0.039,-0.914
201.663,0.398,-0.059,-0.922
201.696,0.324,-0.047,-0.941
201.729,0.352,-0.047,-0.934
201.762,0.426,-0.055,-0.914
201.795,0.449,-0.066,-0.914
201.828,0.391,-0.051,-0.93
201.861,0.359,-0.043,-0.934
201.894,0.387,-0.055,-0.926
201.927,0.41,-0.059,-0.918
201.96,0.402,-0.055,-0.922
201.993,0.395,-0.047,-0.922
202.026,0.395,-0.055,-0.926
202.059,0.398,-0.047,-0.918
202.092,0.391,-0.051,-0.926
202.125,0.387,-0.055,-0.922
202.158,0.395,-0.055,-0.926
202.191,0.402,-0.051,-0.918
202.224,0.402,-0.055,-0.918
202.257,0.402,-0.059,-0.926
202.29,0.391,-0.047,-0.922
202.323,0.391,-0.055,-0.922
202.356,0.391,-0.055,-0.926
202.389,0.398,-0.055,-0.918
202.422,0.391,-0.063,-0.922
202.455,0.379,-0.051,-0.922
202.488,0.395,-0.043,-0.926
202.521,0.398,-0.055,-0.922
202.554,0.418,-0.047,-0.918
202.587,0.434,-0.055,-0.914
202.62,0.426,-0.063,-0.914
202.653,0.395,-0.051,-0.918
202.686,0.398,-0.047,-0.918
202.719,0.395,-0.055,-0.918
202.752,0.395,-0.066,-0.926
202.785,0.395,-0.063,-0.918
202.818,0.41,-0.055,-0.918
202.851,0.418,-0.055,-0.914
202.884,0.402,-0.051,-0.918
202.917,0.387,-0.059,-0.922
202.95,0.406,-0.059,-0.918
202.983,0.418,-0.047,-0.914
203.016,0.41,-0.047,-0.918
203.049,0.418,-0.055,-0.914
203.082,0.406,-0.051,-0.918
203.115,0.387,-0.055,-0.926
203.148,0.383,-0.066,-0.922
203.181,0.383,-0.055,-0.926
203.214,0.383,-0.047,-0.926
203.247,0.402,-0.055,-0.926
203.28,0.422,-0.051,-0.914
203.313,0.406,-0.051,-0.914
203.346,0.391,-0.047,-0.922
203.379,0.402,-0.055,-0.918
203.412,0.41,-0.059,-0.922
203.445,0.398,-0.055,-0.918
203.478,0.375,-0.039,-0.934
203.511,0.344,-0.051,-0.941
203.544,0.363,-0.055,-0.93
203.577,0.41,-0.059,-0.918
203.61,0.426,-0.055,-0.91
203.643,0.418,-0.051,-0.91
203.676,0.406,-0.051,-0.914
203.709,0.402,-0.055,-0.918
203.742,0.398,-0.059,-0.918
203.775,0.398,-0.059,-0.922
203.808,0.402,-0.055,-0.918
203.841,0.406,-0.063,-0.918
203.874,0.383,-0.055,-0.926
203.907,0.383,-0.055,-0.922
203.94,0.406,-0.055,-0.918
203.973,0.438,-0.047,-0.914
204.006,0.43,-0.059,-0.918
204.039,0.395,-0.051,-0.922
204.072,0.387,-0.051,-0.922
204.105,0.41,-0.055,-0.914
204.138,0.402,-0.051,-0.918
204.171,0.395,-0.051,-0.922
204.204,0.398,-0.055,-0.922
204.237,0.406,-0.051,-0.922
204.27,0.395,-0.055,-0.922
204.303,0.402,-0.063,-0.918
204.336,0.395,-0.051,-0.918
204.369,0.395,-0.051,-0.918
204.402,0.406,-0.055,-0.914
204.435,0.41,-0.055,-0.914
204.468,0.398,-0.043,-0.918
204.501,0.395,-0.051,-0.926
204.534,0.398,-0.055,-0.934
204.567,0.391,-0.055,-0.93
204.6,0.402,-0.059,-0.922
204.633,0.402,-0.059,-0.922
204.666,0.402,-0.055,-0.918
