------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.9.2 date format M/d/yyyy at 30 Hz  Filter Normal -----------,,,
Serial Number: MOS2D42160427,,,
Start Time 14:13:00,,,
Start Date 4/20/2023,,,
Epoch Period (hh:mm:ss) 00:00:00,,,
Download Time 14:19:26,,,
Download Date 4/20/2023,,,
Current Memory Address: 0,,,
Current Battery Voltage: 4.17     Mode = 12,,,
--------------------------------------------------,,,
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
14:42.4,0.457,-0.059,-0.902
14:42.5,0.445,-0.055,-0.902
14:42.5,0.43,-0.047,-0.906
14:42.5,0.418,-0.055,-0.906
14:42.6,0.426,-0.055,-0.906
14:42.6,0.441,-0.051,-0.898
14:42.6,0.445,-0.059,-0.902
14:42.7,0.438,-0.059,-0.91
14:42.7,0.422,-0.055,-0.91
14:42.7,0.43,-0.059,-0.91
14:42.8,0.441,-0.059,-0.898
14:42.8,0.441,-0.055,-0.898
14:42.8,0.43,-0.047,-0.902
14:42.9,0.426,-0.055,-0.91
14:42.9,0.438,-0.059,-0.906
14:42.9,0.449,-0.07,-0.906
14:43.0,0.438,-0.047,-0.906
14:43.0,0.402,-0.02,-0.906
14:43.0,0.445,-0.078,-0.898
14:43.1,0.461,-0.07,-0.898
14:43.1,0.43,-0.035,-0.906
14:43.1,0.418,-0.043,-0.91
14:43.2,0.43,-0.051,-0.902
14:43.2,0.449,-0.055,-0.898
14:43.2,0.445,-0.066,-0.898
14:43.3,0.438,-0.055,-0.91
14:43.3,0.434,-0.043,-0.906
14:43.3,0.438,-0.047,-0.902
14:43.4,0.449,-0.055,-0.898
14:43.4,0.438,-0.055,-0.906
14:43.4,0.434,-0.059,-0.906
14:43.5,0.43,-0.059,-0.906
14:43.5,0.426,-0.043,-0.906
14:43.5,0.434,-0.047,-0.906
14:43.6,0.449,-0.051,-0.902
14:43.6,0.438,-0.055,-0.91
14:43.6,0.434,-0.055,-0.898
14:43.7,0.461,-0.055,-0.891
14:43.7,0.457,-0.047,-0.898
14:43.7,0.422,-0.066,-0.914
14:43.8,0.375,-0.063,-0.922
14:43.8,0.375,-0.066,-0.922
14:43.8,0.418,-0.059,-0.914
14:43.9,0.457,-0.059,-0.898
14:43.9,0.441,-0.055,-0.906
14:43.9,0.406,-0.047,-0.914
14:44.0,0.398,-0.055,-0.91
14:44.0,0.434,-0.051,-0.91
14:44.0,0.461,-0.051,-0.898
14:44.1,0.457,-0.055,-0.898
14:44.1,0.426,-0.055,-0.906
14:44.1,0.41,-0.055,-0.914
14:44.2,0.422,-0.063,-0.91
14:44.2,0.434,-0.066,-0.914
14:44.2,0.383,-0.055,-0.922
14:44.3,0.395,-0.055,-0.918
14:44.3,0.457,-0.043,-0.898
14:44.3,0.469,-0.07,-0.898
14:44.4,0.445,-0.082,-0.91
14:44.4,0.418,-0.063,-0.914
14:44.4,0.426,-0.047,-0.906
14:44.5,0.441,-0.063,-0.902
14:44.5,0.445,-0.055,-0.906
14:44.5,0.426,-0.055,-0.914
14:44.6,0.449,-0.059,-0.895
14:44.6,0.445,-0.066,-0.902
14:44.6,0.426,-0.059,-0.91
14:44.7,0.422,-0.055,-0.914
14:44.7,0.434,-0.066,-0.906
14:44.7,0.445,-0.066,-0.902
14:44.8,0.434,-0.063,-0.906
14:44.8,0.43,-0.051,-0.906
14:44.8,0.438,-0.039,-0.891
14:44.9,0.473,-0.047,-0.895
14:44.9,0.496,-0.063,-0.93
14:44.9,0.43,-0.051,-0.914
14:45.0,0.422,-0.031,-0.883
14:45.0,0.465,-0.07,-0.906
14:45.0,0.441,-0.082,-0.914
14:45.1,0.43,-0.059,-0.898
14:45.1,0.453,-0.043,-0.895
14:45.1,0.465,-0.047,-0.895
14:45.2,0.461,-0.047,-0.895
14:45.2,0.465,-0.063,-0.891
14:45.2,0.457,-0.063,-0.891
14:45.3,0.453,-0.055,-0.902
14:45.3,0.426,-0.059,-0.906
14:45.3,0.402,-0.055,-0.914
14:45.4,0.406,-0.055,-0.914
14:45.4,0.43,-0.066,-0.906
14:45.4,0.43,-0.059,-0.91
14:45.5,0.41,-0.039,-0.914
14:45.5,0.445,-0.047,-0.902
14:45.5,0.449,-0.059,-0.902
14:45.6,0.426,-0.051,-0.91
14:45.6,0.43,-0.055,-0.91
14:45.6,0.43,-0.055,-0.914
14:45.7,0.418,-0.055,-0.91
14:45.7,0.418,-0.059,-0.914
14:45.7,0.422,-0.063,-0.91
14:45.8,0.414,-0.066,-0.914
14:45.8,0.418,-0.063,-0.914
14:45.8,0.422,-0.055,-0.902
14:45.9,0.43,-0.055,-0.906
14:45.9,0.43,-0.051,-0.91
14:45.9,0.438,-0.059,-0.91
14:46.0,0.43,-0.055,-0.906
14:46.0,0.434,-0.047,-0.906
14:46.0,0.438,-0.059,-0.902
14:46.1,0.414,-0.063,-0.91
14:46.1,0.406,-0.063,-0.918
14:46.1,0.406,-0.051,-0.914
14:46.2,0.41,-0.055,-0.914
14:46.2,0.418,-0.055,-0.906
14:46.2,0.43,-0.066,-0.91
14:46.3,0.438,-0.063,-0.906
14:46.3,0.422,-0.055,-0.91
14:46.3,0.418,-0.047,-0.91
14:46.4,0.43,-0.051,-0.91
14:46.4,0.438,-0.043,-0.906
14:46.4,0.422,-0.043,-0.898
14:46.5,0.461,-0.059,-0.891
14:46.5,0.477,-0.07,-0.891
14:46.5,0.414,-0.063,-0.91
14:46.6,0.379,-0.043,-0.918
14:46.6,0.426,-0.051,-0.906
14:46.6,0.473,-0.055,-0.891
14:46.7,0.465,-0.059,-0.891
14:46.7,0.445,-0.047,-0.895
14:46.7,0.457,-0.055,-0.902
14:46.8,0.457,-0.043,-0.898
14:46.8,0.449,-0.039,-0.891
14:46.8,0.461,-0.043,-0.891
14:46.9,0.461,-0.051,-0.887
14:46.9,0.453,-0.059,-0.895
14:46.9,0.445,-0.059,-0.906
14:47.0,0.457,-0.051,-0.891
14:47.0,0.473,-0.035,-0.887
14:47.0,0.477,-0.043,-0.887
14:47.1,0.469,-0.051,-0.891
14:47.1,0.453,-0.039,-0.887
14:47.1,0.469,-0.047,-0.934
14:47.2,0.477,-0.063,-0.879
14:47.2,0.488,-0.047,-0.875
14:47.2,0.469,-0.035,-0.891
14:47.3,0.465,-0.051,-0.895
14:47.3,0.461,-0.043,-0.891
14:47.3,0.469,-0.035,-0.891
14:47.4,0.461,-0.035,-0.895
14:47.4,0.473,-0.047,-0.887
14:47.4,0.469,-0.051,-0.887
14:47.5,0.477,-0.051,-0.887
14:47.5,0.469,-0.031,-0.895
14:47.5,0.449,-0.027,-0.891
14:47.6,0.473,-0.047,-0.887
14:47.6,0.473,-0.051,-0.887
14:47.6,0.469,-0.051,-0.887
14:47.7,0.465,-0.051,-0.887
14:47.7,0.461,-0.047,-0.887
14:47.7,0.469,-0.047,-0.887
14:47.8,0.48,-0.043,-0.883
14:47.8,0.477,-0.047,-0.887
14:47.8,0.461,-0.051,-0.891
14:47.9,0.461,-0.043,-0.887
14:47.9,0.477,-0.051,-0.883
14:47.9,0.477,-0.055,-0.887
14:48.0,0.473,-0.051,-0.887
14:48.0,0.469,-0.031,-0.887
14:48.0,0.461,-0.043,-0.891
14:48.1,0.465,-0.051,-0.887
14:48.1,0.469,-0.047,-0.891
14:48.1,0.469,-0.051,-0.887
14:48.2,0.48,-0.047,-0.887
14:48.2,0.473,-0.047,-0.887
14:48.2,0.465,-0.051,-0.887
14:48.3,0.465,-0.047,-0.887
14:48.3,0.48,-0.047,-0.887
14:48.3,0.477,-0.039,-0.883
14:48.4,0.477,-0.043,-0.887
14:48.4,0.473,-0.055,-0.887
14:48.4,0.477,-0.051,-0.887
14:48.5,0.473,-0.051,-0.887
14:48.5,0.473,-0.035,-0.879
14:48.5,0.469,-0.047,-0.883
14:48.6,0.469,-0.039,-0.887
14:48.6,0.465,-0.043,-0.887
14:48.6,0.473,-0.051,-0.887
14:48.7,0.477,-0.055,-0.887
14:48.7,0.469,-0.047,-0.887
14:48.7,0.469,-0.035,-0.887
14:48.8,0.473,-0.035,-0.887
14:48.8,0.48,-0.051,-0.887
14:48.8,0.473,-0.051,-0.887
14:48.9,0.48,-0.055,-0.879
14:48.9,0.484,-0.047,-0.883
14:48.9,0.473,-0.043,-0.887
14:49.0,0.473,-0.047,-0.883
14:49.0,0.488,-0.035,-0.883
14:49.0,0.473,-0.043,-0.887
14:49.1,0.469,-0.035,-0.887
14:49.1,0.477,-0.047,-0.879
14:49.1,0.488,-0.055,-0.883
14:49.2,0.473,-0.055,-0.887
14:49.2,0.477,-0.039,-0.887
14:49.2,0.477,-0.043,-0.883
14:49.3,0.477,-0.039,-0.883
14:49.3,0.473,-0.051,-0.887
14:49.3,0.473,-0.047,-0.883
14:49.4,0.469,-0.047,-0.883
14:49.4,0.48,-0.047,-0.883
14:49.4,0.477,-0.043,-0.887
14:49.5,0.477,-0.043,-0.883
14:49.5,0.488,-0.035,-0.883
14:49.5,0.484,-0.047,-0.883
14:49.6,0.469,-0.051,-0.891
14:49.6,0.465,-0.043,-0.887
14:49.6,0.48,-0.043,-0.883
14:49.7,0.496,-0.051,-0.879
14:49.7,0.477,-0.043,-0.879
14:49.7,0.469,-0.051,-0.887
14:49.8,0.465,-0.051,-0.887
14:49.8,0.465,-0.043,-0.887
14:49.8,0.469,-0.039,-0.883
14:49.9,0.492,-0.043,-0.883
14:49.9,0.492,-0.047,-0.883
14:49.9,0.469,-0.047,-0.895
14:50.0,0.465,-0.047,-0.887
14:50.0,0.48,-0.039,-0.887
14:50.0,0.48,-0.043,-0.887
14:50.1,0.492,-0.047,-0.879
14:50.1,0.477,-0.051,-0.887
14:50.1,0.469,-0.051,-0.887
14:50.2,0.465,-0.039,-0.887
14:50.2,0.473,-0.043,-0.887
14:50.2,0.492,-0.047,-0.883
14:50.3,0.492,-0.055,-0.883
14:50.3,0.469,-0.051,-0.887
14:50.3,0.465,-0.047,-0.883
14:50.4,0.469,-0.047,-0.879
14:50.4,0.473,-0.051,-0.883
14:50.4,0.477,-0.043,-0.883
14:50.5,0.477,-0.035,-0.887
14:50.5,0.48,-0.027,-0.887
14:50.5,0.477,-0.051,-0.887
14:50.6,0.473,-0.051,-0.887
14:50.6,0.473,-0.043,-0.887
14:50.6,0.48,-0.039,-0.887
14:50.7,0.48,-0.051,-0.883
14:50.7,0.465,-0.043,-0.887
14:50.7,0.465,-0.047,-0.887
14:50.8,0.48,-0.051,-0.883
14:50.8,0.477,-0.051,-0.883
14:50.8,0.469,-0.051,-0.887
14:50.9,0.461,-0.043,-0.887
14:50.9,0.469,-0.043,-0.887
14:50.9,0.48,-0.047,-0.883
14:51.0,0.48,-0.051,-0.883
14:51.0,0.473,-0.035,-0.887
14:51.0,0.465,-0.051,-0.887
14:51.1,0.477,-0.047,-0.883
14:51.1,0.477,-0.047,-0.887
14:51.1,0.477,-0.051,-0.887
14:51.2,0.469,-0.051,-0.887
14:51.2,0.473,-0.051,-0.887
14:51.2,0.48,-0.051,-0.887
14:51.3,0.473,-0.043,-0.887
14:51.3,0.469,-0.047,-0.887
14:51.3,0.477,-0.051,-0.887
14:51.4,0.473,-0.043,-0.887
14:51.4,0.469,-0.047,-0.887
14:51.4,0.469,-0.043,-0.887
14:51.5,0.465,-0.043,-0.887
14:51.5,0.473,-0.039,-0.891
14:51.5,0.465,-0.047,-0.887
14:51.6,0.477,-0.047,-0.887
14:51.6,0.473,-0.047,-0.887
14:51.6,0.48,-0.051,-0.883
14:51.7,0.48,-0.047,-0.883
14:51.7,0.469,-0.047,-0.887
14:51.7,0.465,-0.043,-0.887
14:51.8,0.473,-0.043,-0.887
14:51.8,0.477,-0.051,-0.879
14:51.8,0.477,-0.047,-0.887
14:51.9,0.473,-0.043,-0.887
14:51.9,0.473,-0.047,-0.887
14:51.9,0.473,-0.043,-0.887
14:52.0,0.469,-0.051,-0.887
14:52.0,0.48,-0.031,-0.891
14:52.0,0.473,-0.043,-0.887
14:52.1,0.48,-0.051,-0.887
14:52.1,0.473,-0.047,-0.887
14:52.1,0.465,-0.035,-0.887
14:52.2,0.469,-0.047,-0.883
14:52.2,0.473,-0.047,-0.887
14:52.2,0.473,-0.051,-0.887
14:52.3,0.465,-0.047,-0.887
14:52.3,0.473,-0.047,-0.887
14:52.3,0.473,-0.051,-0.887
14:52.4,0.473,-0.043,-0.883
14:52.4,0.465,-0.043,-0.887
14:52.4,0.48,-0.051,-0.887
14:52.5,0.473,-0.043,-0.887
14:52.5,0.473,-0.031,-0.887
14:52.5,0.473,-0.047,-0.883
14:52.6,0.473,-0.051,-0.883
14:52.6,0.469,-0.047,-0.879
14:52.6,0.484,-0.039,-0.883
14:52.7,0.488,-0.047,-0.883
14:52.7,0.477,-0.043,-0.887
14:52.7,0.477,-0.043,-0.887
14:52.8,0.469,-0.043,-0.883
14:52.8,0.469,-0.039,-0.883
14:52.8,0.484,-0.043,-0.883
14:52.9,0.477,-0.047,-0.883
14:52.9,0.465,-0.043,-0.887
14:52.9,0.48,-0.047,-0.887
14:53.0,0.48,-0.047,-0.887
14:53.0,0.48,-0.035,-0.887
14:53.0,0.477,-0.043,-0.883
14:53.1,0.477,-0.051,-0.883
14:53.1,0.473,-0.047,-0.883
14:53.1,0.477,-0.047,-0.887
14:53.2,0.477,-0.047,-0.887
14:53.2,0.469,-0.043,-0.887
14:53.2,0.484,-0.051,-0.883
14:53.3,0.48,-0.051,-0.887
14:53.3,0.465,-0.043,-0.891
14:53.3,0.473,-0.043,-0.883
14:53.4,0.484,-0.039,-0.879
14:53.4,0.473,-0.051,-0.887
14:53.4,0.465,-0.051,-0.891
14:53.5,0.461,-0.047,-0.891
14:53.5,0.48,-0.031,-0.887
14:53.5,0.48,-0.051,-0.887
14:53.6,0.469,-0.043,-0.883
14:53.6,0.465,-0.043,-0.887
14:53.6,0.473,-0.043,-0.887
14:53.7,0.48,-0.043,-0.887
14:53.7,0.477,-0.047,-0.883
14:53.7,0.477,-0.043,-0.887
14:53.8,0.473,-0.043,-0.883
14:53.8,0.469,-0.047,-0.887
14:53.8,0.469,-0.047,-0.883
14:53.9,0.469,-0.047,-0.887
14:53.9,0.469,-0.051,-0.883
14:53.9,0.465,-0.047,-0.887
14:54.0,0.477,-0.047,-0.887
14:54.0,0.477,-0.035,-0.883
14:54.0,0.48,-0.043,-0.883
14:54.1,0.477,-0.047,-0.887
14:54.1,0.469,-0.039,-0.887
14:54.1,0.48,-0.043,-0.879
14:54.2,0.477,-0.051,-0.883
14:54.2,0.473,-0.051,-0.887
14:54.2,0.465,-0.047,-0.887
14:54.3,0.473,-0.047,-0.887
14:54.3,0.465,-0.047,-0.887
14:54.3,0.473,-0.051,-0.887
14:54.4,0.473,-0.047,-0.887
14:54.4,0.465,-0.035,-0.891
14:54.4,0.469,-0.047,-0.887
14:54.5,0.469,-0.043,-0.883
14:54.5,0.473,-0.035,-0.883
14:54.5,0.465,-0.047,-0.887
14:54.6,0.473,-0.043,-0.891
14:54.6,0.469,-0.043,-0.883
14:54.6,0.477,-0.043,-0.887
14:54.7,0.473,-0.047,-0.887
14:54.7,0.465,-0.051,-0.887
14:54.7,0.465,-0.043,-0.891
14:54.8,0.473,-0.043,-0.887
14:54.8,0.473,-0.047,-0.883
14:54.8,0.473,-0.047,-0.887
14:54.9,0.465,-0.043,-0.887
14:54.9,0.465,-0.047,-0.887
14:54.9,0.469,-0.047,-0.887
14:55.0,0.469,-0.047,-0.887
14:55.0,0.473,-0.031,-0.887
14:55.0,0.465,-0.047,-0.891
14:55.1,0.465,-0.039,-0.887
14:55.1,0.473,-0.043,-0.887
14:55.1,0.477,-0.051,-0.887
14:55.2,0.465,-0.043,-0.887
14:55.2,0.461,-0.047,-0.887
14:55.2,0.465,-0.051,-0.887
14:55.3,0.465,-0.051,-0.887
14:55.3,0.473,-0.051,-0.887
14:55.3,0.477,-0.039,-0.887
14:55.4,0.477,-0.047,-0.891
14:55.4,0.465,-0.043,-0.891
14:55.4,0.461,-0.047,-0.891
14:55.5,0.477,-0.047,-0.887
14:55.5,0.477,-0.031,-0.887
14:55.5,0.461,-0.043,-0.887
14:55.6,0.469,-0.043,-0.887
14:55.6,0.473,-0.043,-0.887
14:55.6,0.473,-0.043,-0.887
14:55.7,0.469,-0.047,-0.887
14:55.7,0.469,-0.043,-0.891
14:55.7,0.465,-0.043,-0.891
14:55.8,0.469,-0.051,-0.891
14:55.8,0.465,-0.047,-0.887
14:55.8,0.473,-0.039,-0.887
14:55.9,0.465,-0.035,-0.887
14:55.9,0.461,-0.043,-0.891
14:55.9,0.465,-0.047,-0.887
14:56.0,0.465,-0.047,-0.887
14:56.0,0.473,-0.035,-0.887
14:56.0,0.469,-0.039,-0.891
14:56.1,0.469,-0.047,-0.887
14:56.1,0.461,-0.043,-0.891
14:56.1,0.461,-0.051,-0.887
14:56.2,0.465,-0.043,-0.887
14:56.2,0.465,-0.039,-0.887
14:56.2,0.465,-0.043,-0.887
14:56.3,0.469,-0.043,-0.887
14:56.3,0.469,-0.043,-0.891
14:56.3,0.469,-0.051,-0.887
14:56.4,0.461,-0.051,-0.887
14:56.4,0.461,-0.043,-0.887
14:56.4,0.469,-0.047,-0.891
14:56.5,0.465,-0.043,-0.887
14:56.5,0.469,-0.043,-0.891
14:56.5,0.469,-0.043,-0.887
14:56.6,0.473,-0.047,-0.891
14:56.6,0.465,-0.047,-0.895
14:56.6,0.457,-0.051,-0.895
14:56.7,0.465,-0.043,-0.891
14:56.7,0.473,-0.047,-0.887
14:56.7,0.457,-0.055,-0.895
14:56.8,0.445,-0.043,-0.891
14:56.8,0.469,-0.043,-0.891
14:56.8,0.469,-0.047,-0.887
14:56.9,0.453,-0.039,-0.895
14:56.9,0.453,-0.051,-0.887
14:56.9,0.461,-0.043,-0.887
14:57.0,0.473,-0.051,-0.887
14:57.0,0.457,-0.035,-0.898
14:57.0,0.188,-0.152,-1.074
14:57.1,-0.273,0.055,-1.055
14:57.1,0.477,0.156,-0.527
14:57.1,0.648,0.082,-0.027
14:57.2,1.602,-0.27,0.379
14:57.2,1.887,0.063,-0.152
14:57.2,0.73,-0.031,-0.125
14:57.3,1.078,-0.527,-0.113
14:57.3,0.941,-0.082,-0.391
14:57.3,0.934,-0.09,-0.496
14:57.4,0.609,0.004,-0.941
14:57.4,-0.551,0.285,-0.945
14:57.4,-0.773,0.039,-1.219
14:57.5,0.156,0.016,-0.863
14:57.5,1.305,-0.031,-0.703
14:57.5,0.906,-0.273,-0.645
14:57.6,0.629,-0.105,-0.828
14:57.6,0.426,0.039,-0.891
14:57.6,0.16,-0.004,-0.969
14:57.7,0.199,0,-0.961
14:57.7,0.473,-0.055,-0.891
14:57.7,0.625,-0.055,-0.848
14:57.8,0.57,-0.051,-0.863
14:57.8,0.477,-0.051,-0.891
14:57.8,0.375,-0.031,-0.914
14:57.9,0.363,-0.035,-0.918
14:57.9,0.445,-0.047,-0.902
14:57.9,0.488,-0.051,-0.891
14:58.0,0.457,-0.043,-0.898
14:58.0,0.43,-0.031,-0.902
14:58.0,0.426,-0.043,-0.902
14:58.1,0.453,-0.051,-0.895
14:58.1,0.465,-0.039,-0.891
14:58.1,0.441,-0.035,-0.902
14:58.2,0.426,-0.031,-0.906
14:58.2,0.438,-0.047,-0.898
14:58.2,0.461,-0.047,-0.898
14:58.3,0.461,-0.043,-0.895
14:58.3,0.441,-0.047,-0.898
14:58.3,0.434,-0.039,-0.898
14:58.4,0.449,-0.043,-0.902
14:58.4,0.453,-0.051,-0.902
14:58.4,0.426,-0.047,-0.91
14:58.5,0.434,-0.039,-0.902
14:58.5,0.465,-0.035,-0.898
14:58.5,0.461,-0.043,-0.895
14:58.6,0.445,-0.039,-0.898
14:58.6,0.438,-0.051,-0.902
14:58.6,0.438,-0.047,-0.898
14:58.7,0.449,-0.047,-0.906
14:58.7,0.441,-0.047,-0.891
14:58.7,0.449,-0.051,-0.895
14:58.8,0.434,-0.047,-0.914
14:58.8,0.43,-0.043,-0.91
14:58.8,0.445,-0.047,-0.898
14:58.9,0.461,-0.047,-0.895
14:58.9,0.449,-0.043,-0.891
14:58.9,0.441,-0.043,-0.902
14:59.0,0.438,-0.047,-0.906
14:59.0,0.445,-0.031,-0.906
14:59.0,0.449,-0.043,-0.902
14:59.1,0.441,-0.055,-0.906
14:59.1,0.434,-0.047,-0.906
14:59.1,0.43,-0.043,-0.906
14:59.2,0.434,-0.047,-0.906
14:59.2,0.449,-0.047,-0.898
14:59.2,0.453,-0.043,-0.898
14:59.3,0.441,-0.047,-0.902
14:59.3,0.441,-0.047,-0.902
14:59.3,0.445,-0.051,-0.895
14:59.4,0.461,-0.043,-0.891
14:59.4,0.449,-0.039,-0.898
14:59.4,0.438,-0.043,-0.902
14:59.5,0.434,-0.043,-0.902
14:59.5,0.441,-0.039,-0.906
14:59.5,0.43,-0.043,-0.902
14:59.6,0.43,-0.043,-0.902
14:59.6,0.449,-0.051,-0.898
14:59.6,0.441,-0.047,-0.898
14:59.7,0.43,-0.043,-0.914
14:59.7,0.422,-0.043,-0.898
14:59.7,0.426,-0.047,-0.902
14:59.8,0.414,-0.051,-0.91
14:59.8,0.449,-0.043,-0.898
14:59.8,0.48,-0.051,-0.887
14:59.9,0.465,-0.035,-0.887
14:59.9,0.449,-0.039,-0.891
14:59.9,0.434,-0.051,-0.902
15:00.0,0.457,-0.051,-0.887
15:00.0,0.465,-0.043,-0.895
15:00.0,0.441,-0.047,-0.902
15:00.1,0.43,-0.043,-0.906
15:00.1,0.438,-0.043,-0.902
15:00.1,0.473,-0.051,-0.891
15:00.2,0.473,-0.051,-0.895
15:00.2,0.426,-0.043,-0.906
15:00.2,0.41,-0.043,-0.906
15:00.3,0.453,-0.055,-0.895
15:00.3,0.449,-0.055,-0.906
15:00.3,0.418,-0.047,-0.91
15:00.4,0.418,-0.035,-0.91
15:00.4,0.449,-0.047,-0.902
15:00.4,0.449,-0.051,-0.902
15:00.5,0.422,-0.043,-0.91
15:00.5,0.414,-0.039,-0.914
15:00.5,0.438,-0.051,-0.91
15:00.6,0.434,-0.027,-0.898
15:00.6,0.406,-0.043,-0.91
15:00.6,0.477,-0.055,-0.895
15:00.7,0.52,-0.051,-0.875
15:00.7,0.469,-0.09,-0.898
15:00.7,0.387,-0.074,-0.918
15:00.8,0.371,-0.055,-0.918
15:00.8,0.402,-0.066,-0.914
15:00.8,0.422,-0.059,-0.902
15:00.9,0.465,-0.063,-0.902
15:00.9,0.457,-0.063,-0.891
15:00.9,0.383,0.051,-0.871
15:01.0,0.492,-0.25,-0.914
15:01.0,0.395,-0.039,-0.941
15:01.0,0.406,-0.039,-0.918
15:01.1,0.465,-0.035,-0.887
15:01.1,0.484,-0.047,-0.883
15:01.1,0.465,-0.07,-0.898
15:01.2,0.434,-0.066,-0.906
15:01.2,0.414,-0.055,-0.902
15:01.2,0.426,-0.051,-0.902
15:01.3,0.457,-0.078,-0.898
15:01.3,0.457,-0.059,-0.891
15:01.3,0.438,-0.035,-0.898
15:01.4,0.406,-0.039,-0.91
15:01.4,0.441,-0.043,-0.895
15:01.4,0.469,-0.055,-0.891
15:01.5,0.43,-0.055,-0.902
15:01.5,0.418,-0.059,-0.91
15:01.5,0.434,-0.063,-0.906
15:01.6,0.449,-0.055,-0.902
15:01.6,0.438,-0.027,-0.902
15:01.6,0.418,-0.047,-0.906
15:01.7,0.457,-0.082,-0.895
15:01.7,0.492,-0.07,-0.891
15:01.7,0.461,-0.035,-0.895
15:01.8,0.398,-0.008,-0.914
15:01.8,0.371,-0.051,-0.918
15:01.8,0.43,-0.098,-0.906
15:01.9,0.477,-0.086,-0.891
15:01.9,0.473,-0.047,-0.891
15:01.9,0.414,-0.004,-0.902
15:02.0,0.367,-0.047,-0.922
15:02.0,0.395,-0.074,-0.918
15:02.0,0.461,-0.078,-0.902
15:02.1,0.488,-0.043,-0.887
15:02.1,0.477,-0.02,-0.887
15:02.1,0.438,-0.031,-0.902
15:02.2,0.418,-0.055,-0.91
15:02.2,0.426,-0.074,-0.906
15:02.2,0.414,-0.086,-0.906
15:02.3,0.391,-0.051,-0.914
15:02.3,0.406,-0.059,-0.914
15:02.3,0.465,-0.047,-0.891
15:02.4,0.504,-0.031,-0.883
15:02.4,0.504,-0.004,-0.871
15:02.4,0.492,-0.02,-0.883
15:02.5,0.465,-0.074,-0.887
15:02.5,0.453,-0.102,-0.906
15:02.5,0.383,-0.082,-0.926
15:02.6,0.328,-0.043,-0.934
15:02.6,0.359,-0.051,-0.922
15:02.6,0.457,-0.039,-0.895
15:02.7,0.531,-0.043,-0.875
15:02.7,0.488,-0.035,-0.883
15:02.7,0.465,-0.047,-0.883
15:02.8,0.484,-0.055,-0.887
15:02.8,0.48,-0.055,-0.887
15:02.8,0.434,-0.051,-0.906
15:02.9,0.418,-0.074,-0.91
15:02.9,0.43,-0.066,-0.902
15:02.9,0.438,-0.063,-0.91
15:03.0,0.43,-0.055,-0.906
15:03.0,0.434,-0.035,-0.906
15:03.0,0.449,-0.051,-0.891
15:03.1,0.469,-0.063,-0.891
15:03.1,0.465,-0.059,-0.895
15:03.1,0.438,-0.055,-0.902
15:03.2,0.434,-0.055,-0.902
15:03.2,0.445,-0.063,-0.898
15:03.2,0.453,-0.063,-0.895
15:03.3,0.445,-0.059,-0.902
15:03.3,0.445,-0.055,-0.895
15:03.3,0.453,-0.043,-0.891
15:03.4,0.457,-0.051,-0.895
15:03.4,0.453,-0.063,-0.902
15:03.4,0.434,-0.059,-0.902
15:03.5,0.43,-0.063,-0.906
15:03.5,0.438,-0.051,-0.91
15:03.5,0.43,-0.059,-0.906
15:03.6,0.426,-0.063,-0.91
15:03.6,0.402,-0.043,-0.914
15:03.6,0.41,-0.051,-0.91
15:03.7,0.449,-0.055,-0.898
15:03.7,0.449,-0.066,-0.891
15:03.7,0.426,-0.055,-0.906
15:03.8,0.434,-0.059,-0.91
15:03.8,0.426,-0.055,-0.91
15:03.8,0.422,-0.063,-0.91
15:03.9,0.43,-0.059,-0.906
15:03.9,0.441,-0.063,-0.914
15:03.9,0.426,-0.063,-0.906
15:04.0,0.406,-0.043,-0.906
15:04.0,0.43,-0.055,-0.914
15:04.0,0.434,-0.066,-0.914
15:04.1,0.41,-0.051,-0.914
15:04.1,0.414,-0.059,-0.906
15:04.1,0.426,-0.059,-0.906
15:04.2,0.43,-0.063,-0.906
15:04.2,0.434,-0.066,-0.906
15:04.2,0.418,-0.063,-0.91
15:04.3,0.41,-0.055,-0.914
15:04.3,0.43,-0.055,-0.91
15:04.3,0.434,-0.059,-0.91
15:04.4,0.414,-0.051,-0.914
15:04.4,0.43,-0.059,-0.906
15:04.4,0.434,-0.063,-0.902
15:04.5,0.422,-0.059,-0.914
15:04.5,0.406,-0.059,-0.914
15:04.5,0.395,-0.078,-0.922
15:04.6,0.383,-0.066,-0.918
15:04.6,0.406,-0.055,-0.914
15:04.6,0.453,-0.051,-0.898
15:04.7,0.473,-0.059,-0.895
15:04.7,0.457,-0.063,-0.895
15:04.7,0.426,-0.063,-0.91
15:04.8,0.422,-0.051,-0.91
15:04.8,0.445,-0.051,-0.895
15:04.8,0.449,-0.074,-0.898
15:04.9,0.414,-0.066,-0.906
15:04.9,0.395,-0.055,-0.914
15:04.9,0.426,-0.051,-0.902
15:05.0,0.422,-0.059,-0.906
15:05.0,0.484,-0.043,-0.895
15:05.0,0.461,-0.098,-0.902
15:05.1,0.434,-0.059,-0.914
15:05.1,0.457,-0.043,-0.895
15:05.1,0.469,-0.063,-0.898
15:05.2,0.406,-0.059,-0.918
15:05.2,0.34,-0.047,-0.93
15:05.2,0.43,-0.086,-0.902
15:05.3,0.465,-0.105,-0.902
15:05.3,0.375,-0.063,-0.922
