Accelerometer X,Accelerometer Y,Accelerometer Z,Time(s)
0.488,0.492,-0.746,30.371
0.484,0.496,-0.75,30.382
0.484,0.492,-0.75,30.393
0.488,0.492,-0.75,30.404
0.488,0.492,-0.742,30.415
0.488,0.496,-0.746,30.426
0.488,0.496,-0.75,30.437
0.484,0.492,-0.746,30.448
0.484,0.492,-0.746,30.459
0.484,0.496,-0.746,30.47
0.48,0.492,-0.75,30.481
0.48,0.5,-0.75,30.492
0.484,0.496,-0.746,30.503
0.484,0.492,-0.746,30.514
0.484,0.488,-0.738,30.525
0.48,0.492,-0.738,30.536
0.48,0.496,-0.746,30.547
0.488,0.492,-0.746,30.558
0.492,0.496,-0.75,30.569
0.484,0.5,-0.746,30.58
0.484,0.492,-0.746,30.591
0.477,0.488,-0.742,30.602
0.48,0.496,-0.738,30.613
0.484,0.496,-0.742,30.624
0.492,0.492,-0.742,30.635
0.492,0.492,-0.75,30.646
0.496,0.492,-0.75,30.657
0.5,0.488,-0.746,30.668
0.5,0.492,-0.75,30.679
0.492,0.492,-0.754,30.69
0.488,0.504,-0.75,30.701
0.484,0.492,-0.742,30.712
0.488,0.496,-0.742,30.723
0.496,0.496,-0.742,30.734
0.492,0.492,-0.746,30.745
0.48,0.492,-0.746,30.756
0.477,0.492,-0.754,30.767
0.477,0.496,-0.754,30.778
0.48,0.496,-0.75,30.789
0.48,0.496,-0.746,30.8
0.484,0.496,-0.746,30.811
0.488,0.492,-0.746,30.822
0.488,0.492,-0.746,30.833
0.488,0.492,-0.746,30.844
0.484,0.492,-0.742,30.855
0.484,0.488,-0.742,30.866
0.488,0.488,-0.742,30.877
0.488,0.492,-0.742,30.888
0.488,0.488,-0.742,30.899
0.488,0.488,-0.742,30.91
0.484,0.492,-0.738,30.921
0.492,0.492,-0.742,30.932
0.488,0.492,-0.742,30.943
0.488,0.492,-0.746,30.954
0.488,0.488,-0.746,30.965
0.488,0.488,-0.742,30.976
0.484,0.488,-0.746,30.987
0.488,0.492,-0.742,30.998
0.484,0.492,-0.746,31.009
0.48,0.496,-0.746,31.02
0.48,0.496,-0.746,31.031
0.48,0.488,-0.746,31.042
0.48,0.496,-0.742,31.053
0.48,0.492,-0.742,31.064
0.488,0.492,-0.742,31.075
0.492,0.496,-0.746,31.086
0.496,0.496,-0.746,31.097
0.496,0.488,-0.742,31.108
0.492,0.492,-0.738,31.119
0.488,0.492,-0.738,31.13
0.484,0.496,-0.742,31.141
0.488,0.492,-0.746,31.152
0.496,0.496,-0.746,31.163
0.492,0.492,-0.742,31.174
0.484,0.496,-0.746,31.185
0.48,0.504,-0.746,31.196
0.477,0.488,-0.738,31.207
0.488,0.488,-0.746,31.218
0.496,0.488,-0.742,31.229
0.492,0.492,-0.746,31.24
0.492,0.492,-0.75,31.251
0.488,0.492,-0.75,31.262
0.488,0.496,-0.75,31.273
0.492,0.492,-0.746,31.284
0.496,0.492,-0.742,31.295
0.492,0.488,-0.742,31.306
0.492,0.484,-0.742,31.317
0.496,0.492,-0.742,31.328
0.496,0.492,-0.746,31.339
0.492,0.484,-0.746,31.35
0.48,0.492,-0.75,31.361
0.473,0.492,-0.746,31.372
0.48,0.492,-0.742,31.383
0.484,0.496,-0.742,31.394
0.484,0.492,-0.742,31.405
0.484,0.496,-0.742,31.416
0.484,0.492,-0.742,31.427
0.484,0.488,-0.742,31.438
0.484,0.492,-0.746,31.449
0.488,0.488,-0.742,31.46
0.488,0.492,-0.742,31.471
0.492,0.496,-0.742,31.482
0.496,0.5,-0.742,31.493
0.496,0.5,-0.746,31.504
0.492,0.5,-0.742,31.515
0.492,0.492,-0.742,31.526
0.496,0.484,-0.746,31.537
0.496,0.492,-0.742,31.548
0.5,0.492,-0.746,31.559
0.496,0.492,-0.75,31.57
0.492,0.492,-0.75,31.581
0.488,0.488,-0.75,31.592
0.488,0.488,-0.746,31.603
0.488,0.492,-0.746,31.614
0.484,0.496,-0.746,31.625
0.484,0.492,-0.746,31.636
0.484,0.492,-0.746,31.647
0.48,0.496,-0.742,31.658
0.477,0.492,-0.746,31.669
0.48,0.492,-0.746,31.68
0.488,0.508,-0.742,31.691
0.492,0.492,-0.742,31.702
0.5,0.496,-0.742,31.713
0.496,0.496,-0.742,31.724
0.496,0.492,-0.742,31.735
0.492,0.492,-0.742,31.746
0.488,0.492,-0.738,31.757
0.484,0.496,-0.738,31.768
0.484,0.504,-0.746,31.779
0.484,0.504,-0.742,31.79
0.477,0.504,-0.738,31.801
0.469,0.492,-0.738,31.812
0.461,0.484,-0.75,31.823
0.457,0.484,-0.746,31.834
0.477,0.488,-0.75,31.845
0.488,0.488,-0.754,31.856
0.496,0.488,-0.75,31.867
0.512,0.492,-0.75,31.878
0.5,0.492,-0.754,31.889
0.488,0.496,-0.75,31.9
0.477,0.504,-0.746,31.911
0.48,0.5,-0.746,31.922
0.484,0.5,-0.742,31.933
0.484,0.492,-0.746,31.944
0.488,0.492,-0.742,31.955
0.488,0.488,-0.742,31.966
0.488,0.492,-0.742,31.977
0.48,0.492,-0.746,31.988
0.477,0.492,-0.746,31.999
0.473,0.496,-0.742,32.01
0.477,0.492,-0.742,32.021
0.48,0.496,-0.746,32.032
0.48,0.492,-0.742,32.043
0.484,0.496,-0.742,32.054
0.473,0.492,-0.746,32.065
0.477,0.492,-0.742,32.076
0.48,0.496,-0.738,32.087
0.484,0.5,-0.742,32.098
0.484,0.5,-0.742,32.109
0.488,0.504,-0.742,32.12
0.484,0.496,-0.746,32.131
0.484,0.5,-0.746,32.142
0.48,0.496,-0.742,32.153
0.484,0.5,-0.742,32.164
0.48,0.5,-0.742,32.175
0.484,0.5,-0.746,32.186
0.484,0.5,-0.738,32.197
0.484,0.504,-0.742,32.208
0.48,0.5,-0.75,32.219
0.484,0.496,-0.75,32.23
0.477,0.504,-0.75,32.241
0.48,0.504,-0.75,32.252
0.477,0.504,-0.75,32.263
0.477,0.5,-0.742,32.274
0.473,0.496,-0.742,32.285
0.477,0.496,-0.75,32.296
0.48,0.496,-0.75,32.307
0.488,0.5,-0.746,32.318
0.488,0.496,-0.742,32.329
0.484,0.492,-0.746,32.34
0.488,0.488,-0.742,32.351
0.484,0.492,-0.738,32.362
0.48,0.496,-0.738,32.373
0.48,0.5,-0.742,32.384
0.48,0.504,-0.746,32.395
0.473,0.504,-0.746,32.406
0.469,0.504,-0.746,32.417
0.461,0.5,-0.75,32.428
0.461,0.496,-0.746,32.439
0.477,0.496,-0.746,32.45
0.492,0.496,-0.75,32.461
0.5,0.5,-0.75,32.472
0.496,0.504,-0.746,32.483
0.496,0.5,-0.75,32.494
0.488,0.5,-0.754,32.505
0.484,0.504,-0.746,32.516
0.484,0.504,-0.746,32.527
0.48,0.504,-0.742,32.538
0.484,0.496,-0.742,32.549
0.48,0.496,-0.746,32.56
0.48,0.5,-0.746,32.571
0.48,0.496,-0.746,32.582
0.477,0.488,-0.75,32.593
0.469,0.496,-0.75,32.604
0.473,0.496,-0.746,32.615
0.477,0.492,-0.746,32.626
0.477,0.492,-0.746,32.637
0.48,0.5,-0.746,32.648
0.484,0.496,-0.746,32.659
0.488,0.5,-0.742,32.67
0.488,0.508,-0.746,32.681
0.484,0.496,-0.738,32.692
0.484,0.5,-0.742,32.703
0.492,0.5,-0.738,32.714
0.496,0.492,-0.738,32.725
0.496,0.496,-0.738,32.736
0.488,0.492,-0.746,32.747
0.484,0.496,-0.75,32.758
0.484,0.496,-0.75,32.769
0.484,0.496,-0.746,32.78
0.48,0.496,-0.75,32.791
0.484,0.5,-0.75,32.802
0.484,0.504,-0.754,32.813
0.484,0.5,-0.746,32.824
0.484,0.5,-0.746,32.835
0.48,0.504,-0.746,32.846
0.477,0.504,-0.75,32.857
0.477,0.496,-0.746,32.868
0.477,0.496,-0.742,32.879
0.477,0.5,-0.738,32.89
0.48,0.492,-0.742,32.901
0.48,0.5,-0.742,32.912
0.48,0.504,-0.746,32.923
0.488,0.504,-0.742,32.934
0.484,0.504,-0.742,32.945
0.484,0.5,-0.742,32.956
0.48,0.496,-0.742,32.967
0.484,0.492,-0.742,32.978
0.48,0.5,-0.746,32.989
0.48,0.5,-0.746,33
0.484,0.504,-0.754,33.011
0.484,0.504,-0.75,33.022
0.477,0.5,-0.75,33.033
0.465,0.492,-0.742,33.044
0.457,0.488,-0.742,33.055
0.465,0.488,-0.742,33.066
0.48,0.492,-0.75,33.077
0.492,0.5,-0.746,33.088
0.492,0.496,-0.746,33.099
0.492,0.5,-0.746,33.11
0.488,0.504,-0.742,33.121
0.484,0.508,-0.742,33.132
0.48,0.504,-0.742,33.143
0.48,0.496,-0.742,33.154
0.484,0.5,-0.738,33.165
0.492,0.504,-0.746,33.176
0.492,0.492,-0.742,33.187
0.488,0.496,-0.746,33.198
0.484,0.496,-0.75,33.209
0.477,0.5,-0.75,33.22
0.469,0.496,-0.746,33.231
0.469,0.496,-0.742,33.242
0.473,0.496,-0.738,33.253
0.477,0.496,-0.742,33.264
0.48,0.488,-0.742,33.275
0.48,0.488,-0.746,33.286
0.484,0.488,-0.742,33.297
0.484,0.5,-0.746,33.308
0.484,0.5,-0.746,33.319
0.484,0.496,-0.746,33.33
0.492,0.496,-0.742,33.341
0.488,0.492,-0.742,33.352
0.488,0.492,-0.746,33.363
0.492,0.492,-0.742,33.374
0.492,0.492,-0.746,33.385
0.484,0.496,-0.742,33.396
0.484,0.5,-0.742,33.407
0.484,0.5,-0.742,33.418
0.492,0.5,-0.746,33.429
0.492,0.5,-0.754,33.44
0.492,0.496,-0.754,33.451
0.488,0.5,-0.746,33.462
0.484,0.5,-0.746,33.473
0.484,0.496,-0.742,33.484
0.48,0.492,-0.742,33.495
0.477,0.488,-0.742,33.506
0.48,0.492,-0.742,33.517
0.48,0.5,-0.742,33.528
0.488,0.496,-0.742,33.539
0.488,0.488,-0.742,33.55
0.488,0.488,-0.734,33.561
0.484,0.488,-0.734,33.572
0.488,0.488,-0.742,33.583
0.488,0.5,-0.75,33.594
0.492,0.5,-0.75,33.605
0.488,0.5,-0.75,33.616
0.477,0.5,-0.75,33.627
0.473,0.5,-0.746,33.638
0.473,0.488,-0.746,33.649
0.48,0.492,-0.746,33.66
0.488,0.504,-0.742,33.671
0.496,0.496,-0.746,33.682
0.496,0.492,-0.75,33.693
0.492,0.488,-0.75,33.704
0.488,0.492,-0.75,33.715
0.5,0.492,-0.746,33.726
0.492,0.5,-0.746,33.737
0.488,0.496,-0.746,33.748
0.488,0.492,-0.742,33.759
0.492,0.488,-0.742,33.77
0.484,0.488,-0.746,33.781
0.484,0.488,-0.75,33.792
0.477,0.488,-0.75,33.803
0.477,0.488,-0.746,33.814
0.48,0.496,-0.742,33.825
0.48,0.496,-0.742,33.836
0.484,0.492,-0.746,33.847
0.484,0.496,-0.75,33.858
0.484,0.492,-0.742,33.869
0.484,0.484,-0.738,33.88
0.484,0.484,-0.746,33.891
0.488,0.488,-0.742,33.902
0.488,0.492,-0.738,33.913
0.488,0.488,-0.742,33.924
0.496,0.488,-0.746,33.935
0.496,0.492,-0.742,33.946
0.496,0.496,-0.746,33.957
0.492,0.496,-0.746,33.968
0.488,0.492,-0.742,33.979
0.484,0.488,-0.746,33.99
0.488,0.492,-0.746,34.001
0.484,0.492,-0.746,34.012
0.484,0.492,-0.746,34.023
0.484,0.492,-0.75,34.034
0.484,0.492,-0.746,34.045
0.484,0.496,-0.746,34.056
0.484,0.496,-0.75,34.067
0.484,0.492,-0.75,34.078
0.484,0.496,-0.746,34.089
0.484,0.492,-0.742,34.1
0.484,0.492,-0.742,34.111
0.492,0.492,-0.742,34.122
0.492,0.492,-0.742,34.133
0.496,0.492,-0.746,34.144
0.5,0.488,-0.746,34.155
0.504,0.5,-0.754,34.166
0.492,0.492,-0.742,34.177
0.484,0.496,-0.746,34.188
0.48,0.496,-0.746,34.199
0.492,0.492,-0.75,34.21
0.496,0.504,-0.746,34.221
0.484,0.504,-0.746,34.232
0.473,0.5,-0.742,34.243
0.465,0.488,-0.738,34.254
0.465,0.488,-0.742,34.265
0.473,0.488,-0.746,34.276
0.488,0.492,-0.75,34.287
0.504,0.492,-0.746,34.298
0.504,0.496,-0.75,34.309
0.504,0.496,-0.754,34.32
0.504,0.5,-0.746,34.331
0.492,0.504,-0.742,34.342
0.488,0.5,-0.738,34.353
0.492,0.5,-0.734,34.364
0.496,0.496,-0.738,34.375
0.492,0.492,-0.738,34.386
0.488,0.496,-0.742,34.397
0.484,0.496,-0.75,34.408
0.48,0.496,-0.75,34.419
0.473,0.5,-0.75,34.43
0.477,0.496,-0.746,34.441
0.477,0.496,-0.742,34.452
0.477,0.496,-0.746,34.463
0.477,0.496,-0.75,34.474
0.48,0.496,-0.754,34.485
0.484,0.488,-0.746,34.496
0.484,0.496,-0.742,34.507
0.484,0.496,-0.742,34.518
0.484,0.5,-0.738,34.529
0.484,0.5,-0.738,34.54
0.488,0.496,-0.738,34.551
0.484,0.504,-0.738,34.562
0.484,0.504,-0.738,34.573
0.488,0.5,-0.742,34.584
0.484,0.496,-0.746,34.595
0.48,0.5,-0.75,34.606
0.488,0.492,-0.75,34.617
0.488,0.5,-0.746,34.628
0.484,0.504,-0.746,34.639
0.48,0.504,-0.75,34.65
0.473,0.508,-0.746,34.661
0.465,0.5,-0.742,34.672
0.477,0.496,-0.75,34.683
0.477,0.496,-0.754,34.694
0.48,0.496,-0.746,34.705
0.477,0.496,-0.742,34.716
0.484,0.5,-0.746,34.727
0.484,0.496,-0.738,34.738
0.484,0.496,-0.746,34.749
0.48,0.496,-0.75,34.76
0.477,0.496,-0.75,34.771
0.484,0.5,-0.746,34.782
0.484,0.504,-0.746,34.793
0.488,0.5,-0.746,34.804
0.484,0.5,-0.742,34.815
0.48,0.5,-0.742,34.826
0.477,0.504,-0.746,34.837
0.477,0.5,-0.746,34.848
0.473,0.5,-0.742,34.859
0.473,0.504,-0.746,34.87
0.461,0.504,-0.742,34.881
0.461,0.5,-0.746,34.892
0.461,0.5,-0.75,34.903
0.469,0.5,-0.75,34.914
0.484,0.504,-0.75,34.925
0.496,0.508,-0.75,34.936
0.496,0.504,-0.742,34.947
0.496,0.5,-0.746,34.958
0.484,0.504,-0.742,34.969
0.469,0.504,-0.742,34.98
0.469,0.508,-0.746,34.991
0.473,0.5,-0.75,35.002
0.477,0.504,-0.75,35.013
0.48,0.504,-0.75,35.024
0.48,0.504,-0.75,35.035
0.477,0.496,-0.75,35.046
0.473,0.496,-0.746,35.057
0.461,0.5,-0.746,35.068
0.457,0.504,-0.746,35.079
0.457,0.504,-0.746,35.09
0.465,0.504,-0.746,35.101
0.473,0.504,-0.746,35.112
0.473,0.504,-0.746,35.123
0.473,0.5,-0.742,35.134
0.469,0.504,-0.746,35.145
0.469,0.512,-0.746,35.156
0.469,0.504,-0.742,35.167
0.477,0.504,-0.746,35.178
0.48,0.504,-0.746,35.189
0.48,0.508,-0.746,35.2
0.473,0.508,-0.75,35.211
0.477,0.504,-0.746,35.222
0.465,0.5,-0.746,35.233
0.465,0.508,-0.75,35.244
0.465,0.504,-0.742,35.255
0.469,0.504,-0.742,35.266
0.469,0.508,-0.746,35.277
0.465,0.504,-0.746,35.288
0.469,0.504,-0.75,35.299
0.469,0.504,-0.754,35.31
0.469,0.504,-0.75,35.321
0.469,0.504,-0.754,35.332
0.473,0.508,-0.75,35.343
0.477,0.508,-0.746,35.354
0.48,0.504,-0.75,35.365
0.48,0.504,-0.746,35.376
0.48,0.504,-0.746,35.387
0.477,0.504,-0.746,35.398
0.473,0.5,-0.75,35.409
0.473,0.5,-0.746,35.42
0.477,0.504,-0.75,35.431
0.48,0.508,-0.746,35.442
0.48,0.5,-0.75,35.453
0.48,0.5,-0.75,35.464
0.48,0.5,-0.75,35.475
0.477,0.5,-0.75,35.486
0.473,0.5,-0.75,35.497
0.465,0.5,-0.75,35.508
0.465,0.504,-0.746,35.519
0.469,0.5,-0.746,35.53
0.465,0.496,-0.746,35.541
0.457,0.5,-0.746,35.552
0.457,0.496,-0.75,35.563
0.469,0.492,-0.75,35.574
0.484,0.5,-0.75,35.585
0.488,0.5,-0.75,35.596
0.496,0.496,-0.746,35.607
0.5,0.492,-0.742,35.618
0.496,0.5,-0.746,35.629
0.492,0.5,-0.75,35.64
0.492,0.508,-0.746,35.651
0.488,0.496,-0.742,35.662
0.484,0.504,-0.746,35.673
0.484,0.504,-0.742,35.684
0.484,0.504,-0.75,35.695
0.48,0.504,-0.75,35.706
0.473,0.5,-0.746,35.717
0.469,0.496,-0.746,35.728
0.473,0.496,-0.746,35.739
0.469,0.492,-0.75,35.75
0.473,0.496,-0.75,35.761
0.473,0.5,-0.754,35.772
0.477,0.5,-0.754,35.783
0.48,0.496,-0.754,35.794
0.48,0.5,-0.742,35.805
0.48,0.504,-0.742,35.816
0.48,0.5,-0.738,35.827
0.48,0.496,-0.738,35.838
0.484,0.496,-0.742,35.849
0.488,0.5,-0.742,35.86
0.488,0.5,-0.75,35.871
0.488,0.496,-0.75,35.882
0.484,0.496,-0.754,35.893
0.48,0.496,-0.75,35.904
0.48,0.504,-0.75,35.915
0.48,0.5,-0.75,35.926
0.484,0.5,-0.75,35.937
0.484,0.5,-0.75,35.948
0.48,0.496,-0.75,35.959
0.473,0.5,-0.746,35.97
0.473,0.5,-0.746,35.981
0.477,0.496,-0.75,35.992
0.48,0.5,-0.746,36.003
0.48,0.496,-0.742,36.014
0.484,0.496,-0.742,36.025
0.484,0.492,-0.746,36.036
0.48,0.492,-0.75,36.047
0.48,0.5,-0.75,36.058
0.48,0.5,-0.746,36.069
0.48,0.496,-0.742,36.08
0.48,0.5,-0.738,36.091
0.48,0.5,-0.738,36.102
0.48,0.504,-0.746,36.113
0.48,0.504,-0.75,36.124
0.48,0.508,-0.75,36.135
0.484,0.516,-0.75,36.146
0.48,0.5,-0.742,36.157
0.477,0.504,-0.742,36.168
0.473,0.504,-0.75,36.179
0.477,0.5,-0.75,36.19
0.484,0.5,-0.754,36.201
0.484,0.492,-0.75,36.212
0.477,0.5,-0.75,36.223
0.469,0.492,-0.75,36.234
0.465,0.488,-0.746,36.245
0.473,0.492,-0.746,36.256
0.484,0.496,-0.742,36.267
0.488,0.496,-0.746,36.278
0.488,0.5,-0.754,36.289
0.492,0.496,-0.754,36.3
0.488,0.496,-0.75,36.311
0.484,0.492,-0.754,36.322
0.48,0.5,-0.746,36.333
0.48,0.496,-0.75,36.344
0.48,0.496,-0.75,36.355
0.484,0.5,-0.746,36.366
0.484,0.504,-0.742,36.377
0.484,0.5,-0.75,36.388
0.48,0.5,-0.75,36.399
0.461,0.5,-0.754,36.41
0.457,0.504,-0.758,36.421
0.461,0.504,-0.746,36.432
0.469,0.5,-0.742,36.443
0.477,0.492,-0.738,36.454
0.48,0.492,-0.738,36.465
0.484,0.496,-0.742,36.476
0.484,0.5,-0.746,36.487
0.477,0.496,-0.746,36.498
0.477,0.492,-0.746,36.509
0.48,0.492,-0.742,36.52
0.48,0.496,-0.742,36.531
0.473,0.5,-0.742,36.542
0.473,0.5,-0.742,36.553
0.48,0.5,-0.746,36.564
0.48,0.5,-0.75,36.575
0.484,0.496,-0.75,36.586
0.484,0.5,-0.75,36.597
0.484,0.496,-0.75,36.608
0.484,0.496,-0.75,36.619
0.484,0.496,-0.75,36.63
0.488,0.504,-0.75,36.641
0.473,0.496,-0.742,36.652
0.473,0.496,-0.75,36.663
0.469,0.5,-0.754,36.674
0.469,0.496,-0.75,36.685
0.477,0.492,-0.754,36.696
0.477,0.492,-0.75,36.707
0.48,0.492,-0.742,36.718
0.484,0.496,-0.742,36.729
0.48,0.492,-0.746,36.74
0.477,0.5,-0.75,36.751
0.48,0.492,-0.75,36.762
0.484,0.492,-0.75,36.773
0.484,0.492,-0.746,36.784
0.484,0.5,-0.746,36.795
0.484,0.496,-0.746,36.806
0.477,0.5,-0.742,36.817
0.477,0.504,-0.742,36.828
0.477,0.504,-0.746,36.839
0.473,0.5,-0.75,36.85
0.477,0.496,-0.75,36.861
0.48,0.492,-0.75,36.872
0.484,0.492,-0.75,36.883
0.477,0.496,-0.746,36.894
0.477,0.496,-0.746,36.905
0.477,0.504,-0.75,36.916
0.48,0.496,-0.746,36.927
0.48,0.5,-0.746,36.938
0.48,0.504,-0.742,36.949
0.477,0.496,-0.742,36.96
0.469,0.492,-0.742,36.971
0.465,0.496,-0.746,36.982
0.473,0.496,-0.746,36.993
0.48,0.5,-0.742,37.004
0.488,0.496,-0.75,37.015
0.492,0.5,-0.75,37.026
0.488,0.504,-0.75,37.037
0.488,0.504,-0.75,37.048
0.484,0.508,-0.746,37.059
0.48,0.504,-0.742,37.07
0.473,0.504,-0.746,37.081
0.48,0.496,-0.746,37.092
0.48,0.504,-0.75,37.103
0.48,0.496,-0.754,37.114
0.48,0.492,-0.754,37.125
0.48,0.512,-0.754,37.136
0.469,0.504,-0.746,37.147
0.461,0.504,-0.746,37.158
0.461,0.496,-0.75,37.169
0.473,0.5,-0.742,37.18
0.48,0.504,-0.742,37.191
0.48,0.504,-0.742,37.202
0.484,0.5,-0.75,37.213
0.484,0.496,-0.75,37.224
0.484,0.5,-0.746,37.235
0.484,0.5,-0.742,37.246
0.484,0.504,-0.746,37.257
0.484,0.5,-0.738,37.268
0.488,0.5,-0.742,37.279
0.484,0.5,-0.742,37.29
0.484,0.504,-0.746,37.301
0.488,0.5,-0.75,37.312
0.488,0.5,-0.754,37.323
0.484,0.496,-0.754,37.334
0.484,0.496,-0.754,37.345
0.484,0.5,-0.75,37.356
0.477,0.504,-0.75,37.367
0.477,0.504,-0.75,37.378
0.477,0.5,-0.75,37.389
0.477,0.496,-0.75,37.4
0.473,0.496,-0.75,37.411
0.465,0.5,-0.75,37.422
0.469,0.496,-0.75,37.433
0.477,0.5,-0.75,37.444
0.48,0.5,-0.746,37.455
0.48,0.504,-0.75,37.466
0.48,0.504,-0.75,37.477
0.48,0.504,-0.75,37.488
0.473,0.508,-0.75,37.499
0.48,0.5,-0.75,37.51
0.477,0.504,-0.746,37.521
0.477,0.504,-0.742,37.532
0.48,0.504,-0.746,37.543
0.477,0.5,-0.75,37.554
0.477,0.504,-0.75,37.565
0.469,0.504,-0.746,37.576
0.465,0.504,-0.75,37.587
0.469,0.5,-0.75,37.598
0.469,0.504,-0.746,37.609
0.477,0.508,-0.75,37.62
0.48,0.512,-0.758,37.631
0.477,0.496,-0.754,37.642
0.477,0.504,-0.75,37.653
0.465,0.504,-0.75,37.664
0.461,0.5,-0.742,37.675
0.465,0.5,-0.742,37.686
0.461,0.504,-0.75,37.697
0.453,0.508,-0.75,37.708
0.445,0.508,-0.75,37.719
0.449,0.508,-0.746,37.73
0.465,0.5,-0.75,37.741
0.48,0.504,-0.758,37.752
0.484,0.504,-0.758,37.763
0.496,0.504,-0.758,37.774
0.488,0.504,-0.758,37.785
0.477,0.508,-0.75,37.796
0.469,0.508,-0.746,37.807
0.469,0.508,-0.746,37.818
0.461,0.504,-0.746,37.829
0.457,0.508,-0.75,37.84
0.457,0.508,-0.75,37.851
0.461,0.5,-0.754,37.862
0.469,0.5,-0.758,37.873
0.461,0.504,-0.762,37.884
0.457,0.504,-0.758,37.895
0.449,0.504,-0.758,37.906
0.449,0.504,-0.75,37.917
0.453,0.508,-0.75,37.928
0.461,0.508,-0.754,37.939
0.457,0.508,-0.75,37.95
0.457,0.504,-0.754,37.961
0.461,0.508,-0.746,37.972
0.461,0.508,-0.75,37.983
0.461,0.508,-0.75,37.994
0.457,0.508,-0.746,38.005
0.465,0.508,-0.75,38.016
0.473,0.508,-0.75,38.027
0.469,0.508,-0.754,38.038
0.477,0.508,-0.758,38.049
0.469,0.508,-0.754,38.06
0.465,0.508,-0.75,38.071
0.461,0.508,-0.754,38.082
0.469,0.508,-0.754,38.093
0.457,0.504,-0.754,38.104
0.453,0.504,-0.754,38.115
0.457,0.516,-0.758,38.126
0.449,0.512,-0.754,38.137
0.449,0.512,-0.762,38.148
0.449,0.512,-0.754,38.159
0.453,0.508,-0.754,38.17
0.449,0.508,-0.746,38.181
0.449,0.512,-0.746,38.192
0.453,0.508,-0.75,38.203
0.449,0.512,-0.754,38.214
0.453,0.508,-0.75,38.225
0.465,0.508,-0.75,38.236
0.465,0.508,-0.746,38.247
0.457,0.508,-0.746,38.258
0.457,0.504,-0.75,38.269
0.461,0.508,-0.758,38.28
0.457,0.508,-0.754,38.291
0.461,0.504,-0.754,38.302
0.461,0.508,-0.754,38.313
0.457,0.508,-0.754,38.324
0.461,0.504,-0.754,38.335
0.461,0.504,-0.754,38.346
0.457,0.508,-0.754,38.357
0.453,0.508,-0.754,38.368
0.453,0.508,-0.754,38.379
0.449,0.508,-0.75,38.39
0.449,0.508,-0.754,38.401
0.453,0.504,-0.754,38.412
0.449,0.504,-0.75,38.423
0.449,0.504,-0.75,38.434
0.453,0.504,-0.75,38.445
0.469,0.508,-0.75,38.456
0.477,0.5,-0.75,38.467
0.477,0.504,-0.746,38.478
0.477,0.508,-0.75,38.489
0.473,0.508,-0.75,38.5
0.469,0.508,-0.75,38.511
0.465,0.508,-0.75,38.522
0.461,0.504,-0.75,38.533
0.465,0.5,-0.754,38.544
0.465,0.508,-0.758,38.555
0.461,0.504,-0.754,38.566
0.461,0.5,-0.758,38.577
0.461,0.504,-0.762,38.588
0.461,0.504,-0.754,38.599
0.453,0.504,-0.754,38.61
0.457,0.516,-0.758,38.621
0.457,0.504,-0.75,38.632
0.465,0.504,-0.758,38.643
0.473,0.504,-0.754,38.654
0.469,0.504,-0.754,38.665
0.473,0.504,-0.75,38.676
0.465,0.508,-0.75,38.687
0.465,0.508,-0.75,38.698
0.469,0.504,-0.746,38.709
0.473,0.508,-0.75,38.72
0.477,0.504,-0.754,38.731
0.48,0.5,-0.754,38.742
0.48,0.496,-0.754,38.753
0.473,0.496,-0.754,38.764
0.473,0.504,-0.762,38.775
0.465,0.504,-0.758,38.786
0.465,0.5,-0.754,38.797
0.461,0.5,-0.762,38.808
0.461,0.5,-0.758,38.819
0.461,0.504,-0.758,38.83
0.457,0.508,-0.758,38.841
0.461,0.504,-0.758,38.852
0.461,0.504,-0.754,38.863
0.461,0.504,-0.758,38.874
0.461,0.5,-0.754,38.885
0.469,0.496,-0.754,38.896
0.469,0.5,-0.754,38.907
0.473,0.504,-0.754,38.918
0.473,0.5,-0.754,38.929
0.469,0.5,-0.754,38.94
0.469,0.5,-0.75,38.951
0.465,0.5,-0.754,38.962
0.473,0.504,-0.75,38.973
0.473,0.5,-0.75,38.984
0.473,0.504,-0.754,38.995
0.473,0.504,-0.758,39.006
0.477,0.5,-0.762,39.017
0.473,0.5,-0.758,39.028
0.469,0.5,-0.754,39.039
0.469,0.504,-0.754,39.05
0.465,0.504,-0.75,39.061
0.461,0.504,-0.75,39.072
0.461,0.5,-0.754,39.083
0.469,0.504,-0.75,39.094
0.469,0.508,-0.75,39.105
0.461,0.516,-0.754,39.116
0.453,0.5,-0.746,39.127
0.461,0.504,-0.75,39.138
0.469,0.5,-0.75,39.149
0.477,0.5,-0.758,39.16
0.48,0.5,-0.766,39.171
0.484,0.5,-0.77,39.182
0.484,0.504,-0.773,39.193
0.48,0.508,-0.77,39.204
0.477,0.504,-0.758,39.215
0.469,0.504,-0.746,39.226
0.465,0.5,-0.742,39.237
0.453,0.492,-0.738,39.248
0.445,0.492,-0.738,39.259
0.441,0.492,-0.746,39.27
0.453,0.492,-0.75,39.281
0.469,0.5,-0.758,39.292
0.477,0.504,-0.754,39.303
0.477,0.5,-0.762,39.314
0.469,0.504,-0.758,39.325
0.469,0.504,-0.75,39.336
0.465,0.504,-0.746,39.347
0.465,0.504,-0.746,39.358
0.465,0.496,-0.754,39.369
0.461,0.492,-0.75,39.38
0.461,0.492,-0.754,39.391
